DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,SK,2017,3985.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,SK,2018,3760.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,SK,2019,4048.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,SK,2020,4044.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2009,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2010,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2011,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2012,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2013,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2016,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2017,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,TR,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2009,21849.986,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2010,23456.592,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2011,23738.593,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2012,23738.765,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2013,21954.099,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2014,23270.665,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2015,23050.387,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2016,21335.555,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2017,22528.183,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2018,22234.821,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2019,21843.703,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UA,2020,20072.995,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2009,15229.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2010,13947.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2011,15626.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2012,15206.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2013,15443.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2014,13850.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2015,15479.333,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2016,15413.827,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2017,15123.808,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2018,14060.727,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,UK,2019,13252.500,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2009,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2010,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2011,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2012,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2013,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2016,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2017,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,N900H,KTOE,XK,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2009,1279.287,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2010,1248.964,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2011,1238.833,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2012,1089.853,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2013,1292.670,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2014,1363.144,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2015,1223.053,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2016,1272.804,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2017,1354.351,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2018,1185.606,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2019,1258.737,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AL,2020,1094.521,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2009,12647.801,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2010,13040.402,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2011,12244.800,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2012,11986.108,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2013,12264.630,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2014,11907.243,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2015,12022.200,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2016,12278.323,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2017,12303.747,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2018,12490.979,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2019,12886.974,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,AT,2020,11114.261,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BA,2014,1478.543,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BA,2015,1532.726,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BA,2016,1740.680,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BA,2017,1732.237,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BA,2018,1691.220,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BA,2019,1659.974,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BA,2020,1544.285,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2009,30552.871,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2010,32105.484,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2011,29589.107,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2012,27762.407,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2013,28797.282,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2014,28708.708,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2015,29288.465,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2016,29578.771,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2017,30305.133,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2018,32180.973,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2019,30200.952,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BE,2020,26044.676,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2009,4573.189,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2010,4105.015,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2011,3883.997,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2012,4072.408,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2013,3749.984,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2014,4087.105,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2015,4425.072,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2016,4417.285,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2017,4620.522,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2018,4703.479,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2019,4827.892,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,BG,2020,4397.124,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2009,2936.099,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2010,2811.782,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2011,2776.845,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2012,2599.409,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2013,2299.458,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2014,2330.931,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2015,2369.900,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2016,2572.326,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2017,2623.583,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2018,2627.532,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2019,2609.186,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CY,2020,2231.709,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2009,9529.492,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2010,9296.314,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2011,9054.179,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2012,8917.288,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2013,8566.012,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2014,9104.043,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2015,8905.423,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2016,8307.679,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2017,9672.407,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2018,9814.983,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2019,9867.998,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,CZ,2020,8609.930,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2009,114639.601,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2010,115961.204,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2011,112131.706,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2012,112094.047,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2013,114384.920,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2014,112031.934,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2015,112284.158,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2016,113590.283,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2017,115461.197,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2018,110161.655,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2019,111341.751,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DE,2020,100784.472,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2009,8020.627,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2010,8513.314,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2011,8042.780,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2012,7642.474,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2013,7449.591,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2014,7394.339,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2015,7449.556,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2016,7497.054,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2017,7539.070,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2018,7662.102,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2019,7671.754,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,DK,2020,6359.524,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2009,507659.508,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2010,501805.648,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2011,488061.765,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2012,466519.911,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2013,456405.702,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2014,450145.909,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2015,456481.996,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2016,458978.126,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2017,466257.584,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2018,459275.601,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2019,457154.516,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EA19,2020,395767.818,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2009,817.979,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2010,814.946,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2011,756.859,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2012,960.037,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2013,922.371,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2014,771.008,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2015,617.646,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2016,727.446,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2017,528.142,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2018,428.411,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2019,213.627,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EE,2020,251.035,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2009,19239.544,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2010,17245.728,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2011,15925.839,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2012,15038.565,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2013,13112.679,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2014,13402.775,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2015,13832.402,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2016,13994.347,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2017,14056.766,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2018,13631.947,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2019,14318.367,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EL,2020,11194.104,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2009,72005.054,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2010,69341.413,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2011,66749.312,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2012,61880.195,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2013,58081.301,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2014,57768.009,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2015,59961.551,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2016,61703.346,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2017,63981.470,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2018,64513.363,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2019,63312.047,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,ES,2020,52046.121,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2009,589379.667,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2010,585599.291,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2011,570335.379,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2012,544959.021,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2013,530421.752,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2014,525329.172,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2015,531842.386,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2016,538004.184,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2017,552058.067,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2018,547113.169,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2019,545109.877,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,EU27_2020,2020,475747.723,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2009,10015.781,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2010,10256.742,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2011,10128.969,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2012,9425.681,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2013,8488.320,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2014,9532.714,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2015,8727.475,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2016,9506.607,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2017,9174.259,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2018,9185.763,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2019,8870.506,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FI,2020,8152.937,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2009,88709.351,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2010,85011.935,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2011,87726.638,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2012,85061.844,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2013,82960.723,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2014,82104.411,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2015,82942.854,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2016,80216.142,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2017,80891.994,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2018,78480.372,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2019,79010.923,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,FR,2020,65921.054,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,O4000XBIO,KTOE,GE,2013,1072.382,
